Address,Company Name,Credit Score Alpha,Employee_Change,Estimated Labor Cost,Google_Reviews,Google_Scores,Grocery_within_Zip,Sales_Change,Sales_per_employee,Square Footage,Supermarket_within_5_miles,county_personal_income,county_population,lat,long
361 Fairview Ave,Parthenon Foods Inc,-0.1852492211091664,-0.04524736815191293,-0.256918319250781,-0.32375475925857666,-0.3474170863834319,-0.5134336851366668,-0.025089684359558894,0.005582614918117785,-0.33851481770346814,2.757613824052482,1.3054760209625458,1.675358244521159,40.8106709,-74.0009771
331 Tilton Rd # 26,Honeytree,0.816254380512265,-0.04524736815191293,0.1648731971859018,-0.2665115957328638,0.5646186639099497,-0.9314455014211174,-0.025089684359558894,-0.7877552046150664,0.8100391340714814,-0.6310753444423677,-1.1910826154672347,-1.4351783910065778,39.3855958,-74.55475
220 N Main St,Food Market Cedar,0.816254380512265,-0.04524736815191293,-0.23888457472553135,-0.059005127952154623,-0.19541112800120206,-0.07800470984036417,-0.025089684359558894,0.07093495919882363,-0.33851481770346814,-0.8569879556753577,-1.1910826154672347,-1.4351783910065778,39.3959623,-74.5183776
100 Elmora Ave,LA Bottega Dei Sapori,-0.1852492211091664,-0.04524736815191293,-0.04476064355245944,-0.2736669911735779,0.10860078876325892,0.06133256225445267,-0.025089684359558894,-1.0310741160900376,-0.33851481770346814,0.7244003229555722,0.1328016401818071,-0.07447106989457189,40.6601074,-74.232858
63 Union St,LA Primera Grocery,-1.1867528227305977,-0.04524736815191293,-0.6222453117203199,-0.09120440743536812,0.10860078876325892,-0.6179366392077794,-0.025089684359558894,-0.1206424274585229,-0.33851481770346814,-0.02864171448772775,-0.33548189995059047,1.1844876854203736,40.570212,-74.2254642
151 Columbia Tpke,Florham Park Exxon,-0.1852492211091664,-0.04524736815191293,0.0033375745969874125,-0.20569073448679387,-0.9554409199123531,-0.879194024385561,-0.025089684359558894,5.411774323517643,-0.33851481770346814,-0.17925012197638773,2.2092426305342894,-0.3786912040983475,40.7876571,-74.3890778
423 Main St,Artista Salumeria,-0.1852492211091664,-0.04524736815191293,0.0033375745969874125,-0.2092684322071509,0.7166246222921808,-0.8617768653737089,-0.025089684359558894,0.06914095221355562,-0.1258889694565166,-1.0829005669083478,2.2092426305342894,-0.3786912040983475,41.3692973,-72.4267605
144 Philadelphia Ave,Plaza Mexicana LLC,-1.1867528227305977,-0.04524736815191293,-0.44076346073549644,-0.3273324569789337,0.10860078876325892,-0.7572739113025962,-0.025089684359558894,0.07003795570618962,-0.33851481770346814,-1.3841173818856676,-1.1910826154672347,-1.4351783910065778,39.5296467,-74.64632929999998
497 Broadway,Moca Liquor II,1.8177579821336962,-0.04524736815191293,0.2358733145197504,-0.33448785241964785,-0.9554409199123531,-0.07800470984036417,-0.025089684359558894,-0.23558778519725102,0.17190633621148277,0.19727089674526224,-1.020821182621529,-0.33081199544868906,40.9186238,-74.1529205
64 Princeton Hightstown Rd,Woo-Ri Mart,-1.1867528227305977,-0.04524736815191293,-0.03099977593238731,1.2468545399781703,0.5646186639099497,-0.8443597063618568,-0.025089684359558894,-0.7141686905486844,0.17190633621148277,-0.7816837519310277,0.2112207761550633,-0.9564354739522012,40.3173972,-74.6200047
2616 River Ave,Luis Records,0.816254380512265,-0.04524736815191293,0.26618782750902914,0.9427502337478207,0.5646186639099497,0.09616688027815688,-0.025089684359558894,-0.1603898876111672,-0.1258889694565166,0.7997045266999022,-0.8101959686032327,-0.33682221351951763,39.95551879999999,-75.0941248
390 Main St,Tropical Sun,1.8177579821336962,-0.04524736815191293,0.676412461019528,1.8693739433202976,-0.19541112800120206,0.4967615375507553,-0.025089684359558894,-0.04745875927206633,-0.1258889694565166,-0.25455432572071773,0.06877924636311937,1.0163154704469952,40.7626699,-74.2123839
225 S Olden Ave,K2K Food Market Inc,-0.1852492211091664,-0.04524736815191293,-0.46060066613109396,-0.34164324786036193,-0.3474170863834319,-0.8095253883381526,-0.8602258989812565,-0.09110039626398997,-0.1258889694565166,-0.7816837519310277,-0.02494285706272297,-0.9642351605798732,40.2236168,-74.7371446
492 Joline Ave # 9,Welsh Farms Food Stores,-0.1852492211091664,-0.04524736815191293,-0.43088560401408665,-0.3523763410214331,0.7166246222921808,-0.37409641304185,-0.025089684359558894,-0.1206424274585229,0.17190633621148277,-0.8569879556753577,0.8958816140225303,0.19790900718353802,40.3070549,-74.000036
915 Port Reading Ave,Race Star Inc,-0.1852492211091664,-0.04524736815191293,-0.3999693908479587,-0.27008929345322086,0.2606067471454901,-0.9836969784566737,-0.025089684359558894,-0.1206424274585229,-0.33851481770346814,0.04666248925660225,-0.33548189995059047,1.1844876854203736,40.5708229,-74.2311615
461 Broadway,Cherry Market,-0.1852492211091664,-0.04524736815191293,-0.31734733050005254,-0.23789001397000736,0.2606067471454901,0.7406017637166847,-0.025089684359558894,-0.11258550986001392,-0.1258889694565166,-0.02864171448772775,-0.0640722114336654,0.49553932585685845,40.662906,-74.11947679999999
42 N Main St,Steve's Food Store,-0.1852492211091664,-0.04524736815191293,-0.3529660401326346,-0.30944396837714844,-3.2355302956458085,-0.4785993671129626,-0.025089684359558894,-0.14212754105454684,-0.33851481770346814,-1.0829005669083478,1.5426940596209382,-2.0900807775666355,40.5154847,-74.8612767
918 S Main St,Cedar Market,0.816254380512265,-0.04524736815191293,-0.037005688769814894,-0.32375475925857666,-0.19541112800120206,-0.07800470984036417,-0.025089684359558894,0.07003795570618962,-0.33851481770346814,-0.8569879556753577,-1.1910826154672347,-1.4351783910065778,39.3832499,-74.529678
217 Talmadge Ave # 1,Judy's Grocery,-0.1852492211091664,-0.04524736815191293,-0.30372348780460096,-0.29155547977536317,-0.6514290031478929,-0.7398567522907442,-0.025089684359558894,-0.11795678825901991,-0.33851481770346814,-0.7816837519310277,2.5625665477174504,-1.1238721328169772,40.56142360000001,-74.53989720000001
153 Newark Pompton Tpke,Kenny's Pit Stop,-0.1852492211091664,-0.04524736815191293,0.0033375745969874125,-0.2414677116903644,0.8686305806744107,-1.0881999325277862,-0.025089684359558894,-1.0104860059866476,-0.33851481770346814,-0.9322921594196877,2.2092426305342894,-0.3786912040983475,40.946429,-74.2875973
100 Ryders Ln,Quick Mart Pharmacy,0.816254380512265,-0.04524736815191293,0.9336861343862088,-0.32375475925857666,0.10860078876325892,-0.879194024385561,-0.025089684359558894,0.4366277064383482,0.8100391340714814,-0.40516273320937773,-0.33548189995059047,1.1844876854203736,40.4571446,-74.4252661
725 Hamilton St # 8,African Market,-0.1852492211091664,-0.04524736815191293,-0.30372348780460096,-0.22715692080893618,-0.49942304476566235,0.30517278842038215,-0.025089684359558894,-0.11795678825901991,-0.33851481770346814,-0.6310753444423677,2.5625665477174504,-1.1238721328169772,40.4911405,-74.47426870000002
510 Park Ave,Kingdom Supermarket,-0.1852492211091664,-0.04524736815191293,-0.41236341385620556,-0.29155547977536317,0.2606067471454901,-0.7398567522907442,-0.025089684359558894,-0.23343927383764862,-0.1258889694565166,0.3478793042339222,-1.020821182621529,-0.33081199544868906,40.9133521,-74.1434936
103 NE Atlantic Ave,One Stop Shoppe,-0.1852492211091664,-0.04524736815191293,-0.6223794205723391,-0.3487986433010761,-1.8674766702057353,-0.9488626604329694,-0.025089684359558894,-0.1582413762515648,-0.1258889694565166,0.4984877117225822,-0.8101959686032327,-0.33682221351951763,39.8544734,-75.0356281
255 Hope Ave,International Minimarket,-0.1852492211091664,-0.04524736815191293,-0.41236341385620556,-0.3595317364621472,-1.8674766702057353,3.248672661423388,-0.025089684359558894,-0.23343927383764862,-0.33851481770346814,0.7997045266999022,-1.020821182621529,-0.33081199544868906,40.8717765,-74.12615229999999
4004 Bergenline Ave,Made In Ecuador LLC,-1.1867528227305977,-0.04524736815191293,-0.5809342815192426,-0.09835980287608223,0.5646186639099497,2.551986300949304,-0.025089684359558894,-0.10989987066051092,-0.33851481770346814,2.757613824052482,-0.0640722114336654,0.49553932585685845,40.7765191,-74.02572959999998
561 Cedar Ln,Annapurna Indian Grocery,-1.1867528227305977,-0.04524736815191293,-0.5507197758132342,0.33096392356676435,-0.9554409199123531,-0.5308508441485189,-0.025089684359558894,0.008268254117620779,-0.33851481770346814,0.3478793042339222,1.3054760209625458,1.675358244521159,40.8903969,-74.0253677
3912 Ventnor Ave,Goodies & Groceries,-1.1867528227305977,-0.04524736815191293,-0.44076346073549644,-0.3201770615382196,1.0206365390566419,1.6637111913448466,-0.025089684359558894,0.07003795570618962,-0.1258889694565166,-1.1582047706526777,-1.1910826154672347,-1.4351783910065778,39.35010020000001,-74.4573025
1662 John F Kennedy Blvd,Mi Gente Minimarket,-0.1852492211091664,-0.04524736815191293,-0.31734733050005254,-0.2092684322071509,0.2606067471454901,1.7856313044278112,-0.025089684359558894,-0.11258550986001392,-0.1258889694565166,0.19727089674526224,-0.0640722114336654,0.49553932585685845,40.69770850000001,-74.09671170000001
424 Park Ave # 1,D D Grocery,0.816254380512265,-0.04524736815191293,-0.274171097284671,-0.345220945580719,0.5646186639099497,0.1484183573137132,-0.025089684359558894,-0.04723316557930808,-0.33851481770346814,-0.02864171448772775,0.06877924636311937,1.0163154704469952,40.7783341,-74.23041740000002
700 Warren St,Sunny Food Mart,-0.1852492211091664,-0.04524736815191293,-0.32649119860871706,-0.35595403874179016,1.1726424974388716,-0.8966111833974131,-0.025089684359558894,-0.08035783946597799,-0.33851481770346814,-0.10394591823205775,-0.2805854435696281,-0.6089212305672501,40.0634269,-74.9238433
1400 Burnet Ave,Fior D Italia,0.816254380512265,-0.04524736815191293,-0.04476064355245944,-0.12340368691858161,0.10860078876325892,0.13100119830186108,-0.025089684359558894,-1.0310741160900376,-0.33851481770346814,0.7997045266999022,0.1328016401818071,-0.07447106989457189,40.7110174,-74.28209659999997
359 Pennington Ave # 1,Super Foods Supermarket,-0.1852492211091664,-0.04524736815191293,-0.23438014036870314,1.0143041881549617,-0.49942304476566235,-0.23475914094703312,-0.025089684359558894,-0.09020339277135597,0.17190633621148277,-0.9322921594196877,0.2112207761550633,-0.9564354739522012,40.2324228,-74.7710797
1625 E 2nd St,Autumn Harvest Health Foods,-0.1852492211091664,-0.04524736815191293,-0.4446409381810673,-0.2343123162496503,0.8686305806744107,-0.8443597063618568,-0.025089684359558894,-0.507374472186954,-0.33851481770346814,-0.10394591823205775,0.1328016401818071,-0.07447106989457189,40.6450505,-74.40073670000002
92 State Route 27,27 Farm Corp,-0.1852492211091664,-0.04524736815191293,-0.17769346997559743,-0.16633605956286626,-0.49942304476566235,-0.5831023211840752,-0.025089684359558894,-0.7508706358490923,-0.33851481770346814,0.5737919154669122,-0.33548189995059047,1.1844876854203736,40.558623,-74.34184909999998
1721 Park Ave,Quick Food Stores,-0.1852492211091664,-0.04524736815191293,-0.6222453117203199,-0.3595317364621472,-4.907595837850343,-0.25217629995888524,-0.025089684359558894,-0.1206424274585229,-0.33851481770346814,0.4231835079782522,-0.33548189995059047,1.1844876854203736,40.5975069,-74.40073249999998
1112 Liberty Ave,Everest Realty Inc,2.8192615837551274,-0.04524736815191293,0.1551795033007325,-0.29155547977536317,0.2606067471454901,-0.42634789007740626,-0.025089684359558894,-0.616948551526676,0.8100391340714814,0.6490961192112422,0.1328016401818071,-0.07447106989457189,40.6922729,-74.2372056
619 Route 33 W,Tri-County Co-Op Auction Mkt,0.816254380512265,-0.04524736815191293,-0.6411408684818561,-0.3523763410214331,1.1726424974388716,-0.5831023211840752,-4.570492519149528,5.513828613098757,0.17190633621148277,-1.0829005669083478,0.2112207761550633,-0.9564354739522012,40.261459,-74.53644129999998
159 Hall Ave,Marmolejos,-0.1852492211091664,-0.04524736815191293,-0.3999693908479587,-0.2951331774957202,0.2606067471454901,0.6012644916218679,-0.025089684359558894,-0.1206424274585229,-0.1258889694565166,-0.48046693695370774,-0.33548189995059047,1.1844876854203736,40.5191016,-74.264579
7 Main St,Main Street Market,-2.188256424352029,-0.04524736815191293,-0.4853744263538076,-0.29155547977536317,-0.8034349615301226,-0.9488626604329694,-0.025089684359558894,-0.01590249867790616,-0.33851481770346814,-1.3841173818856676,-0.3096985551405108,-2.0187064256538645,41.14633120000001,-74.7526688
6101 Newkirk Ave,61st Street Deli,-0.1852492211091664,-0.04524736815191293,-0.31734733050005254,-0.012495057587512915,-0.04340516961897089,0.61868165063372,-0.025089684359558894,-1.0579305080850676,-0.33851481770346814,2.757613824052482,-0.0640722114336654,0.49553932585685845,40.7930826,-74.0221858
2119 Whitesville Rd # 10,Green Valley Gyro Grill,-0.1852492211091664,2.8975325906003198,-0.18887310123784187,0.20932220107462446,0.2606067471454901,-0.548268003160371,2.747949483495436,0.0387072888047877,0.17190633621148277,-0.7816837519310277,-0.9589394409025067,0.10321018800627499,40.0390653,-74.24298
329 US Highway 46,Xi House Market,0.816254380512265,-0.04524736815191293,1.4164355874839099,-0.33448785241964785,-2.0194826285879657,-0.06058755082851207,-0.025089684359558894,-0.3945776258078282,0.17190633621148277,-0.40516273320937773,2.2092426305342894,-0.3786912040983475,40.8592547,-74.3598385
81 Cassville Rd,Mr Ts Jackson Deli,-0.1852492211091664,-0.04524736815191293,-0.4074224784646186,-0.3165993638178626,0.4126127055277199,-0.217341981935181,-0.025089684359558894,0.0404959245116567,-0.1258889694565166,-0.9322921594196877,-0.9589394409025067,0.10321018800627499,40.1097854,-74.38781800000002
87 Fabyan Pl,Fabyan Place Grocery LLC,-0.1852492211091664,-1.9874821409283865,-0.4816319455908212,-0.29155547977536317,0.2606067471454901,0.28775562940853006,-1.8623893565272935,-0.045444529872439084,-0.1258889694565166,0.4231835079782522,-0.2690359646691179,0.9859435980742223,40.7206784,-74.2174969
714 Hamburg Tpke,Krauser's,0.816254380512265,-0.04524736815191293,-0.19628450421672533,-0.3523763410214331,0.7166246222921808,-0.9488626604329694,-0.025089684359558894,-0.2352279095445176,-0.33851481770346814,-0.7063795481866977,-1.020821182621529,-0.33081199544868906,40.9937978,-74.2821671
1504 Paterson Plank Rd,Secaucus News LLC,-0.1852492211091664,-0.04524736815191293,-0.31734733050005254,-0.3595317364621472,-4.907595837850343,-0.5134336851366668,-0.025089684359558894,-0.11258550986001392,-0.1258889694565166,1.8539633791205221,-0.0640722114336654,0.49553932585685845,40.7977953,-74.0582618
644 N 9th St,William Grocery,-0.1852492211091664,-0.04524736815191293,-0.400237608551997,-0.3380655501400049,0.7166246222921808,-0.37409641304185,-0.025089684359558894,-0.1609270154510678,-0.1258889694565166,0.7244003229555722,-0.8101959686032327,-0.33682221351951763,39.9506544,-75.1127501
219 Riva Ave,Food Mart,0.816254380512265,-0.04524736815191293,-0.17769346997559743,-0.3595317364621472,1.1726424974388716,-0.879194024385561,-0.025089684359558894,-0.1206424274585229,-0.1258889694565166,-0.40516273320937773,-0.33548189995059047,1.1844876854203736,40.44670960000001,-74.44727320000001
192 E 16th St,Bombolom Liquors Inc,0.816254380512265,-0.04524736815191293,-0.41236341385620556,-0.22357922308857914,-0.04340516961897089,-0.19992482292332892,-0.025089684359558894,0.46482691803312964,-0.33851481770346814,0.04666248925660225,-1.020821182621529,-0.33081199544868906,40.9312239,-74.1539526
215 Madison Ave,Madison Gas Mart Inc,0.816254380512265,-0.04524736815191293,0.28595717717437197,-0.22357922308857914,-0.49942304476566235,-0.32184493600629366,-0.025089684359558894,5.411774323517643,-0.33851481770346814,-0.5557711406980377,2.2092426305342894,-0.3786912040983475,40.78599060000001,-74.45430290000002
849 W Bay Ave # 17,Country Farms,-0.1852492211091664,-0.04524736815191293,-0.4074224784646186,-0.30944396837714844,0.7166246222921808,-0.7746910703144484,-0.025089684359558894,0.0404959245116567,-0.1258889694565166,-0.9322921594196877,-0.9589394409025067,0.10321018800627499,39.7555388,-74.2387499
105 Park Ave # 1,Park Avenue Foodmarket,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,0.6136020434749717,0.7166246222921808,1.6462940323329944,-0.025089684359558894,-0.045444529872439084,-0.33851481770346814,-0.10394591823205775,0.06877924636311937,1.0163154704469952,40.7624225,-74.19695229999998
423 Main St,Abby's Place,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.3523763410214331,1.1726424974388716,-0.19992482292332892,-0.025089684359558894,-0.045444529872439084,-0.1258889694565166,-0.5557711406980377,0.06877924636311937,1.0163154704469952,40.7925112,-74.23294969999998
332 Smith St,Mo Bay Jamaican Restaurant,-0.1852492211091664,-0.04524736815191293,-0.3999693908479587,-0.1556029664017951,-0.49942304476566235,0.6012644916218679,-0.025089684359558894,-1.0283884768905347,-0.33851481770346814,-0.48046693695370774,-0.33548189995059047,1.1844876854203736,40.51136,-74.2771458
186 Broadway,LA Valentina,-0.1852492211091664,-0.04524736815191293,-0.43088560401408665,0.6386459275174711,-0.6514290031478929,-0.37409641304185,-0.025089684359558894,-0.1206424274585229,-0.1258889694565166,-0.8569879556753577,0.8958816140225303,0.19790900718353802,40.30441870000001,-73.9863546
31 Vreeland Ave,Food Specialties Trading,-0.1852492211091664,-0.04524736815191293,-0.41236341385620556,-0.33448785241964785,0.4126127055277199,-0.8966111833974131,-0.025089684359558894,-0.23343927383764862,-0.1258889694565166,-0.02864171448772775,-1.020821182621529,-0.33081199544868906,40.9010024,-74.2372343
